2012/09/15 00:00:00<~>BNFSN<~>GSM00080A<~>D00802<~>241<~>0<~>96.38513890438469<~>7.1704<~>99.52912019826518<~>0<~>4.730058821325541<~><~><~>0<~>4140<~>0<~>0<~>4140<~>19<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>243<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>3<~>244<~>244<~>9<~>252<~>0<~>0<~>0<~>0<~>0<~>983<~>40052<~>2318<~>2028<~>2220<~>2105<~>2134<~>1647<~>878<~>41022<~>1825<~>1886<~>1920<~>1931<~>1789<~>1704<~>1701<~>72281<~>0<~>3478477<~>0<~>0<~><~>1242171<~>0<~>0<~><~><~><~>2.6229822E7<~>7091140<~>35717<~>0<~><~>0<~>0<~>15078<~>0<~><~>0<~>0<~>0<~><~>0<~>1103455<~>1412216<~>0<~>168.5625933671945<~>168<~>2.4191813564386018<~>16<~>461.02748730206156<~>0.4783388108754108<~>6<~>16.972213922916044<~>0.12578428443382134<~>0.40035853002688976<~>2.4691358024691357<~>0<~>989<~>0<~>0.3185185185185186<~>16.541973923981033<~>2.831100940788334<~>0<~>0<~>4.643992753623189<~>112.78688878688524<~>51<~>14<~>43<~>96<~>325<~>1012<~>1266<~>453<~>1387<~>119<~>164<~>354<~>792<~>470<~>98<~>171<~>417<~>160<~>379<~>855<~>571<~>125<~>35<~>31<~>38592<~>1510<~>1269<~>659<~>279<~>100<~>29<~>8<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~>10<~>1<~>1<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0
2012/09/15 00:00:00<~>BNFSN<~>GSM00080A<~>D00803<~>459<~>0.049512857371026994<~>96.93020284299632<~>16.696<~>99.6644957568581<~>1<~>3.327799032700498<~><~><~>0<~>5748<~>0<~>0<~>5747<~>17<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>455<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>459<~>459<~>15<~>480<~>0<~>0<~>0<~>0<~>0<~>2113<~>103443<~>3519<~>3176<~>3421<~>3423<~>3546<~>2726<~>1423<~>92609<~>4900<~>5348<~>5629<~>5249<~>4610<~>3836<~>3039<~>72719<~>0<~>3320131<~>0<~>0<~><~>1188212<~>0<~>0<~><~><~><~>2.838014E7<~>7424182<~>26179<~>0<~><~>0<~>0<~>19638<~>0<~><~>0<~>0<~>0<~><~>0<~>1103455<~>1412216<~>0<~>178.84025356576862<~>169<~>2.905863708399366<~>14<~>489.1033280507132<~>0.571473851030111<~>5<~>18.00570522979398<~>0.1473851030110935<~>0.4123613312202853<~>3.076923076923077<~>0<~>2133<~>2.3148148148148168E-4<~>0.7331018518518517<~>15.129189165909093<~>2.5691652708443944<~>0<~>0<~>4.143935281837161<~>138.03921756862746<~>175<~>58<~>104<~>281<~>956<~>2692<~>2718<~>895<~>3072<~>299<~>436<~>969<~>2070<~>1199<~>338<~>348<~>1315<~>413<~>1084<~>2588<~>1559<~>357<~>96<~>62<~>86527<~>4043<~>3786<~>1855<~>700<~>273<~>93<~>15<~>1<~>0<~>0<~>3<~>1<~>0<~>0<~>0<~>1<~>0<~>2<~>1<~>0<~>0<~>0<~>0<~>42<~>9<~>1<~>1<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~>8<~>10<~>3<~>0<~>0<~>0<~>1<~>0<~>0<~>0<~>0<~>0<~>0<~>0
2012/09/15 00:00:00<~>BNFSN<~>GSM00080A<~>G00801<~>4859<~>21.11308591097168<~>77.15050735608347<~>160.99146666666667<~>99.58276087420172<~>6<~>3.7628901521854172<~>1295623.275390625<~>465048.27734375<~>0<~>58413<~>1<~>0<~>58410<~>237<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>4843<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>1<~>4861<~>4861<~>38<~>5277<~>0<~>0<~>0<~>2<~>59<~>5432<~>854938<~>56211<~>61545<~>68984<~>63400<~>53356<~>33184<~>12111<~>873987<~>61434<~>67823<~>69998<~>59371<~>41639<~>22554<~>10630<~>999332<~>0<~>290881<~>0<~>0<~>2.3255305E7<~>151519<~>0<~>0<~>7794093<~>0<~>0<~>1.0254438E7<~>2811684<~>1973<~>0<~>3042262<~>4.5897936E7<~>4.1553206E7<~>1772<~>0<~>1494157<~>0<~>4<~>0<~><~>0<~>1103455<~>1412216<~>0<~>176.01415820252384<~>168<~>1.3244075100030779<~>12<~>477.3007079101262<~>0.08064019698368728<~>4<~>8.50492459218221<~>1.747306863650354<~>5.225300092336103<~>0.7639892628536031<~>60<~>5522<~>1.4678240740740738<~>5.46412037037037<~>5.448629545256806<~>0.2586558518591083<~>4.511200699722198<~>24.87413354432543<~>4.392884240079433<~>123.23456807901235<~>3376<~>571<~>979<~>2379<~>9011<~>19676<~>13985<~>3492<~>15927<~>2462<~>3722<~>10708<~>20876<~>8504<~>1628<~>879<~>15535<~>4771<~>15027<~>29014<~>15416<~>3851<~>615<~>147<~>587702<~>51197<~>46993<~>27426<~>11987<~>3188<~>397<~>102<~>5241<~>454<~>1130<~>1945<~>2469<~>2573<~>1098<~>47<~>3840<~>1568<~>2021<~>1344<~>802<~>683<~>354<~>10<~>214496<~>5342<~>3924<~>2008<~>1193<~>1352<~>959<~>74<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>3.35721821E8<~>9.47716E7<~>124297<~>281755<~>570884<~>740629<~>355576<~>1691206<~>1364240<~>1138501<~>1527005<~>0<~>0<~>2081754<~>683277<~>2089936<~>832869<~>1272823<~>3816988<~>6217404<~>2892433<~>3367821<~>0<~>0<~>16158<~>32724<~>87654<~>86206<~>170800<~>411888<~>362968<~>195616<~>130143<~>0<~>0<~>77125<~>125340<~>422737<~>174140<~>74339<~>816857<~>1039273<~>154261<~>158190<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>40<~>15<~>9<~>0<~>0<~>0<~>5<~>0<~>0<~>0<~>0<~>0<~>0<~>0
2012/09/15 00:00:00<~>BNFSN<~>GSM00080A<~>G00802<~>7990<~>36.95483375007278<~>60.978407318327456<~>327.4628<~>99.72115954727602<~>287<~>2.644000462097966<~>1350520.591796875<~>412251.208984375<~>0<~>87907<~>3<~>0<~>87901<~>237<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>7991<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>22<~>8012<~>8012<~>57<~>10011<~>0<~>0<~>0<~>19<~>0<~>14063<~>1915439<~>92402<~>98504<~>104700<~>93331<~>80551<~>48612<~>16158<~>1902165<~>108279<~>109194<~>101796<~>89144<~>76880<~>48229<~>20284<~>1064680<~>79<~>622932<~>39<~>38<~>2.2936786E7<~>481600<~>123<~>123<~>6800301<~>1<~>23<~>3.4242868E7<~>9477895<~>4463<~>0<~>2157129<~>4.598967E7<~>4.2665621E7<~>9850<~>0<~>1315413<~>137<~>9<~>0<~><~>0<~>1103455<~>1412216<~>0<~>174.8635042081102<~>168<~>1.4145371078806428<~>14<~>474.4442234123948<~>0.11124713083397092<~>5<~>8.456006120887528<~>2.0437643458301453<~>6.030145371078806<~>0.6382179952446503<~>0<~>14239<~>5.224999999999999<~>8.948611111111113<~>3.454833426422946<~>0.46821566540499393<~>3.6760747871630186<~>25.47449222480601<~>4.184618237248032<~>152.8457315107339<~>9991<~>890<~>1632<~>4167<~>15108<~>36813<~>29152<~>6740<~>34523<~>4373<~>6465<~>16042<~>32321<~>14205<~>2981<~>1518<~>22716<~>7533<~>21529<~>40326<~>21444<~>5207<~>988<~>421<~>950459<~>83700<~>71573<~>36474<~>13590<~>3850<~>666<~>215<~>18496<~>1034<~>2047<~>3005<~>4986<~>8542<~>4020<~>279<~>13345<~>3382<~>3626<~>2143<~>1471<~>2493<~>1347<~>58<~>799649<~>13380<~>9132<~>3978<~>2458<~>4623<~>3800<~>306<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>3.66213952E8<~>1.02898401E8<~>77942<~>129056<~>466540<~>668826<~>274100<~>1548834<~>1230914<~>1111744<~>1292345<~>0<~>0<~>1876996<~>405458<~>1279282<~>577828<~>1308641<~>3192266<~>5032638<~>3220487<~>6043190<~>0<~>0<~>13748<~>17221<~>64398<~>69092<~>121435<~>338873<~>336496<~>217284<~>136866<~>0<~>0<~>38892<~>69724<~>226577<~>100367<~>47815<~>608763<~>706226<~>151786<~>206979<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>50<~>23<~>17<~>0<~>0<~>0<~>5<~>0<~>0<~>0<~>0<~>0<~>0<~>0
2012/09/15 00:00:00<~>BNFSN<~>GSM00080A<~>G00803<~>2736<~>7.9097993493496235<~>88.32241313562028<~>73.0756<~>99.44494688295576<~>647<~>5.021275811888666<~>933851.91796875<~>263207.41796875<~>0<~>37387<~>1<~>0<~>37395<~>197<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>2699<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>2736<~>2736<~>46<~>2744<~>0<~>0<~>0<~>0<~>0<~>4711<~>376638<~>26106<~>28462<~>30506<~>27736<~>26163<~>19179<~>8080<~>354713<~>25963<~>27740<~>30301<~>31366<~>30815<~>28417<~>18752<~>736521<~>0<~>490639<~>456<~>449<~>1.6658278E7<~>288717<~>1956<~>1860<~>4757315<~>2153<~>682<~>1.6850223E7<~>4766225<~>5539<~>0<~>2003361<~>2.8423946E7<~>2.4883749E7<~>4975<~>0<~>1157420<~>0<~>3<~>0<~><~>0<~>1103455<~>1412217<~>0<~>165.19719151478935<~>140<~>4.169405437705408<~>26<~>457.6620854496564<~>1.0860472064535405<~>9<~>16.962055572154167<~>2.1422169106662685<~>9.65401852405139<~>1.5190811411633938<~>0<~>4796<~>0.25300925925925905<~>2.932175925925926<~>5.6505875453876<~>0.5509389610799127<~>3.3734264768203213<~>31.17517586865097<~>4.5868987832597945<~>100.58479563742691<~>1338<~>360<~>706<~>1632<~>6435<~>19341<~>21421<~>7153<~>7667<~>1259<~>2161<~>5868<~>13622<~>7065<~>2023<~>863<~>6100<~>2298<~>6358<~>13515<~>8330<~>2083<~>514<~>154<~>289154<~>22511<~>19059<~>10017<~>3736<~>1071<~>196<~>56<~>973<~>65<~>104<~>187<~>244<~>351<~>196<~>29<~>465<~>160<~>190<~>125<~>79<~>102<~>70<~>4<~>38387<~>613<~>362<~>145<~>115<~>212<~>159<~>14<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>1.91918637E8<~>5.5113152E7<~>204765<~>283403<~>604046<~>400169<~>225195<~>993612<~>917048<~>653363<~>475714<~>0<~>0<~>1577614<~>414591<~>1553950<~>547820<~>763090<~>2319713<~>4118709<~>2268740<~>3094051<~>0<~>0<~>43088<~>48045<~>114001<~>78114<~>109245<~>285652<~>268488<~>149424<~>61363<~>0<~>0<~>62366<~>87195<~>244805<~>102452<~>50227<~>519353<~>696117<~>107354<~>133492<~>0<~>0<~>0<~>0<~>0<~>6<~>44<~>0<~>0<~>0<~>0<~>961<~>0<~>2<~>0<~>329<~>383<~>116<~>0<~>0<~>49<~>17<~>20<~>0<~>0<~>0<~>11<~>0<~>0<~>0<~>0<~>0<~>0<~>0
2012/09/15 00:00:00<~>BNFSN<~>GSM00082A<~>D00821<~>370<~>1.5027603703286414<~>96.5651746550994<~>34.319066666666664<~>99.67027790861988<~>0<~>0.5476455522773803<~><~><~>0<~>2147<~>0<~>0<~>2146<~>7<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>370<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>370<~>370<~>7<~>1014<~>0<~>0<~>0<~>0<~>0<~>2887<~>243369<~>3551<~>2875<~>2399<~>1943<~>1374<~>887<~>520<~>244539<~>2164<~>2128<~>2029<~>1911<~>1802<~>1399<~>1421<~>24147<~>0<~>989426<~>0<~>0<~><~>399117<~>0<~>0<~><~><~><~>9635758<~>2519342<~>6227<~>0<~><~>0<~>0<~>4483<~>0<~><~>316<~>0<~>0<~><~>0<~>1103455<~>1412216<~>0<~>185.97454486869663<~>181<~>0.6879329788947962<~>6<~>501.3861768970517<~>0<~>2<~>8.906557112937007<~>0.016271951023038505<~>0.013533107781536975<~>2.1621621621621623<~>0<~>2914<~>0.02199074074074073<~>1.492824074074074<~>14.513141121542812<~>2.552798257528439<~>0<~>0<~>3.7142497670083876<~>353.7297320648649<~>413<~>22<~>47<~>88<~>330<~>939<~>946<~>332<~>5476<~>143<~>234<~>396<~>735<~>499<~>175<~>288<~>1441<~>126<~>377<~>750<~>488<~>104<~>29<~>64<~>229175<~>1862<~>1542<~>875<~>407<~>178<~>59<~>12<~>84<~>0<~>1<~>0<~>1<~>6<~>1<~>0<~>48<~>0<~>3<~>2<~>2<~>2<~>3<~>0<~>3669<~>0<~>8<~>4<~>16<~>11<~>4<~>3<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~>0<~>8<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0
2012/09/15 00:00:00<~>BNFSN<~>GSM00082A<~>D00822<~>310<~>0.020421023151605676<~>96.42457057505601<~>22.852266666666665<~>99.70008568980292<~>0<~>0.3241103026197456<~><~><~>0<~>2371<~>0<~>0<~>2371<~>7<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>308<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>310<~>310<~>2<~>935<~>0<~>0<~>0<~>0<~>0<~>2028<~>163095<~>2559<~>1901<~>1425<~>997<~>706<~>377<~>178<~>166493<~>648<~>760<~>777<~>906<~>710<~>506<~>592<~>39126<~>0<~>850365<~>0<~>0<~><~>397188<~>0<~>0<~><~><~><~>1.3874915E7<~>3580300<~>7013<~>0<~><~>0<~>0<~>3546<~>0<~><~>0<~>0<~>0<~><~>0<~>1103455<~>1412216<~>0<~>185.79732775273663<~>181<~>0.9982292337411461<~>7<~>500.9550869285254<~>3.219575016097875E-4<~>2<~>8.899227301996136<~>0.017546683837733418<~>0.033644558918222794<~>0.6493506493506493<~>0<~>2047<~>2.3148148148148168E-4<~>1.0178240740740736<~>11.12394228140313<~>1.919412165299286<~>0<~>0<~>3.799447490510333<~>283.74193827096775<~>145<~>6<~>14<~>21<~>93<~>329<~>347<~>115<~>4178<~>60<~>77<~>166<~>371<~>210<~>69<~>264<~>842<~>30<~>133<~>292<~>226<~>40<~>8<~>5<~>155328<~>547<~>559<~>347<~>270<~>135<~>31<~>6<~>3<~>0<~>0<~>0<~>2<~>0<~>0<~>0<~>2<~>0<~>0<~>1<~>0<~>0<~>0<~>0<~>26<~>1<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~>0<~>2<~>2<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0
2012/09/15 00:00:00<~>BNFSN<~>GSM00082A<~>D00823<~>363<~>0.4763563275938382<~>96.30488256165785<~>36.7512<~>99.75864843121481<~>0<~>0.2561903585211457<~><~><~>0<~>3751<~>0<~>0<~>3750<~>9<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>362<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>363<~>363<~>7<~>1222<~>0<~>0<~>0<~>0<~>0<~>2391<~>266311<~>2684<~>1862<~>1414<~>1386<~>824<~>409<~>296<~>268787<~>875<~>1082<~>1064<~>1098<~>864<~>787<~>1077<~>31178<~>0<~>1164544<~>0<~>0<~><~>389680<~>0<~>0<~><~><~><~>1.1461764E7<~>3002915<~>5764<~>0<~><~>0<~>0<~>2740<~>0<~><~>151<~>0<~>0<~><~>0<~>1103455<~>1412217<~>0<~>186.04141821112006<~>180<~>0.5995165189363416<~>6<~>501.5547139403707<~>0<~>2<~>8.909750201450443<~>0.018855761482675263<~>0.019661563255439163<~>1.9337016574585635<~>0<~>2415<~>0.008101851851851838<~>1.5881944444444451<~>14.551691830003183<~>2.0313185411884724<~>0<~>0<~>3.3523273793655024<~>379.9449059614325<~>312<~>9<~>14<~>39<~>153<~>414<~>461<~>183<~>5631<~>54<~>112<~>166<~>385<~>262<~>84<~>213<~>1399<~>59<~>164<~>424<~>276<~>66<~>19<~>32<~>251477<~>715<~>840<~>542<~>401<~>183<~>269<~>91<~>26<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>24<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>1262<~>0<~>0<~>0<~>0<~>0<~>1<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~>2<~>6<~>1<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0
2012/09/15 00:00:00<~>BNFSN<~>GSM00082A<~>G00821<~>3393<~>16.099539299513236<~>81.8363584148428<~>110.4984<~>99.71013714807161<~>0<~>2.4299824306591042<~>376169.97265625<~>109794.6259765625<~>0<~>38507<~>0<~>0<~>38506<~>108<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>3387<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>3393<~>3393<~>11<~>3518<~>0<~>0<~>0<~>0<~>0<~>8889<~>656073<~>27917<~>31040<~>34795<~>32008<~>25635<~>15278<~>4832<~>678663<~>30767<~>31619<~>30231<~>24965<~>17876<~>10265<~>4352<~>382393<~>0<~>615289<~>7<~>7<~>6742312<~>317713<~>20<~>20<~>1890172<~>0<~>0<~>2.269352E7<~>5922322<~>2994<~>0<~>765542<~>1.1307029E7<~>1.0485299E7<~>3007<~>0<~>365397<~>0<~>4<~>0<~><~>8<~>1103455<~>1412217<~>0<~>179.4967993754879<~>176<~>0.9334894613583138<~>9<~>485.15800156128023<~>0.008430913348946136<~>3<~>8.63216237314598<~>0.7124121779859485<~>2.095862607338017<~>0.23619722468260998<~>0<~>8973<~>0.7789351851851856<~>4.08449074074074<~>5.880603496499563<~>0.6937494577905461<~>3.392377930991813<~>27.116879718688782<~>4.106140182304516<~>123.8432068564692<~>2321<~>253<~>500<~>1203<~>4033<~>9085<~>6767<~>1575<~>18150<~>1789<~>2576<~>5441<~>9723<~>4312<~>1088<~>782<~>8055<~>2463<~>6794<~>12575<~>6663<~>1565<~>285<~>97<~>503078<~>26574<~>22376<~>11811<~>4676<~>1302<~>250<~>47<~>3096<~>103<~>209<~>307<~>409<~>485<~>228<~>15<~>1434<~>308<~>347<~>201<~>179<~>199<~>106<~>3<~>122413<~>1166<~>782<~>360<~>318<~>405<~>322<~>28<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>1.1160208E8<~>2.981329E7<~>33287<~>66918<~>207337<~>188936<~>104346<~>489671<~>341104<~>212705<~>245868<~>0<~>0<~>751170<~>209946<~>639018<~>250387<~>477990<~>1181435<~>1195727<~>622083<~>1414556<~>0<~>0<~>4782<~>7515<~>27076<~>26973<~>42594<~>92464<~>97302<~>43468<~>23223<~>0<~>0<~>27693<~>45977<~>126947<~>54424<~>19604<~>207156<~>200220<~>34150<~>49371<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>12<~>4<~>5<~>0<~>0<~>0<~>2<~>0<~>0<~>0<~>0<~>0<~>0<~>0
2012/09/15 00:00:00<~>BNFSN<~>GSM00082A<~>G00822<~>3322<~>30.671483764207633<~>67.16257528906091<~>76.0624<~>99.8499963172249<~>0<~>3.8115466306236727<~><~><~>0<~>47332<~>1<~>0<~>47330<~>69<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>3312<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>3322<~>3322<~>9<~>2908<~>0<~>0<~>0<~>0<~>0<~>7972<~>440582<~>18394<~>20578<~>23503<~>22901<~>22018<~>15608<~>6106<~>520176<~>11597<~>10074<~>7977<~>7634<~>6951<~>3952<~>2107<~>544377<~>9<~>1.6827777E7<~>26223<~>12838<~><~>7094228<~>24238<~>24076<~><~><~><~>2.27320791E8<~>6.9241605E7<~>269834<~>0<~><~>0<~>0<~>87219<~>0<~><~>0<~>13<~>0<~><~>16<~>1103455<~>1412216<~>0<~>181.81233158979236<~>173<~>1.105721984466635<~>10<~>492.0738627357743<~>0.02203201775241718<~>4<~>8.756221271199873<~>1.1071485179901728<~>2.8478364241559677<~>0.30193236714975846<~>0<~>8040<~>1.0530092592592595<~>2.3817129629629634<~>7.871724411016317<~>1.9842069042217023<~>0<~>0<~>3.9282458327171317<~>89.33172813485852<~>4403<~>55<~>121<~>267<~>863<~>2073<~>1730<~>542<~>16268<~>564<~>674<~>1231<~>2137<~>1020<~>351<~>521<~>4685<~>578<~>1573<~>2703<~>1334<~>388<~>91<~>62<~>316167<~>9725<~>7095<~>3465<~>1698<~>577<~>141<~>39<~>6856<~>67<~>133<~>193<~>713<~>1042<~>396<~>28<~>2312<~>141<~>191<~>140<~>354<~>479<~>172<~>5<~>157275<~>713<~>754<~>350<~>793<~>1185<~>640<~>39<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~>0<~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~><~>7<~>7<~>5<~>0<~>0<~>0<~>2<~>0<~>0<~>0<~>0<~>0<~>0<~>0
